8.3 1000
350 100
262 708 22 33

Coordinates
228      -1.2188       1.1366          -10
229      -1.7593       1.0554      -9.7705
230       -1.995      0.22748      -9.7145
231      -1.7593       1.2178      -9.7705
232      -1.4062      0.48712          -10
233      -1.3702       0.9409          -10
234      -1.2033       1.5702          -10
235      -1.4537      0.68907          -10
236      -1.8999      0.97425      -9.7705
237      -2.8011            0       -9.337
238      -1.3919       1.2866          -10
239      -2.4251       0.1103      -9.5697
240      -1.5938      0.48712          -10
241      -1.2887       1.8662          -10
242      -1.6875      0.32475          -10
243      -1.6911      0.91478          -10
244      -1.6372       1.2032          -10
245      -1.7969       0.6114          -10
246      -1.3862       2.2037          -10
247      -1.7812       1.1366          -10
248      -1.9609       0.2571          -10
249       -1.875      0.97425          -10
250      -1.9367       0.8491          -10
251       -1.875        1.299          -10
252      -1.7969       1.5696          -10
253      -1.7111       1.8668          -10
254      -1.6132        2.206          -10
255      -2.0625      0.97425          -10
256         -1.5        2.598          -10
257      -2.2612       0.1828          -10
258      -2.2582      0.77083          -10
259      -2.4718      0.54888          -10
260       -2.604     0.097988          -10
261      -2.7155      0.29569          -10
262           -3            0          -10
EndCoordinates

Elements
1 42 41 53 31
2 176 161 177 167
3 237 262 261 260
4 235 216 245 240
5 30 39 59 46
6 166 153 156 157
7 48 90 68 73
8 209 210 195 194
9 180 203 198 200
10 80 75 74 58
11 55 47 74 49
12 197 179 178 191
13 245 200 203 220
14 58 80 95 105
15 237 186 198 222
16 33 24 30 26
17 18 9 11 13
18 156 141 157 138
19 136 141 119 128
20 180 200 187 184
21 215 238 210 231
22 88 110 83 102
23 35 21 18 15
24 224 235 232 216
25 191 184 179 183
26 23 21 24 16
27 40 28 52 46
28 52 48 73 62
29 99 115 101 91
30 210 244 231 238
31 150 161 163 155
32 20 41 37 35
33 201 189 196 199
34 48 90 73 72
35 208 216 200 233
36 195 200 197 184
37 140 155 142 147
38 73 48 53 51
39 189 199 188 181
40 53 73 52 48
41 141 156 157 149
42 202 221 241 234
43 216 213 233 235
44 242 203 220 230
45 37 22 35 41
46 224 227 218 212
47 100 117 95 120
48 80 58 74 69
49 189 175 188 193
50 174 190 178 191
51 45 57 53 49
52 50 28 30 46
53 42 48 53 41
54 153 156 136 145
55 43 44 52 36
56 189 192 175 193
57 177 191 179 183
58 188 178 174 190
59 200 208 197 216
60 135 118 129 140
61 68 51 48 73
62 178 177 174 191
63 223 225 204 219
64 153 133 152 132
65 209 234 226 238
66 50 73 62 67
67 19 34 36 31
68 203 213 198 200
69 179 200 180 184
70 174 172 188 190
71 30 39 33 26
72 74 63 61 49
73 53 63 75 49
74 97 116 112 93
75 179 191 197 184
76 32 29 51 49
77 55 38 47 49
78 66 81 59 67
79 162 177 161 166
80 66 70 54 59
81 195 185 210 183
82 197 192 212 193
83 11 21 18 22
84 97 93 110 103
85 138 156 141 145
86 182 161 163 171
87 161 155 140 156
88 198 187 180 200
89 200 216 213 233
90 97 73 90 89
91 116 100 117 106
92 99 91 79 89
93 59 50 30 46
94 156 141 140 149
95 188 199 189 206
96 211 189 201 206
97 189 199 201 206
98 59 81 94 50
99 22 25 19 29
100 197 200 179 184
101 93 97 110 112
102 66 78 70 59
103 75 51 53 49
104 19 23 14 21
105 19 22 17 25
106 45 53 57 44
107 35 22 21 41
108 92 111 109 122
109 215 221 209 238
110 137 141 139 143
111 53 44 45 31
112 119 138 139 141
113 98 116 97 93
114 71 69 77 55
115 233 208 225 228
116 204 219 190 214
117 188 172 174 175
118 174 178 188 175
119 184 169 180 179
120 241 221 252 234
121 33 28 40 46
122 179 177 178 191
123 4 3 2 7
124 233 229 213 210
125 208 200 195 210
126 66 46 54 60
127 237 260 261 239
128 237 222 198 239
129 61 57 45 49
130 166 158 161 162
131 45 31 34 49
132 42 22 37 41
133 14 15 21 16
134 176 161 182 171
135 213 208 233 210
136 48 28 50 46
137 255 236 250 249
138 228 195 210 208
139 196 199 189 181
140 11 17 18 13
141 52 28 48 46
142 61 34 38 49
143 160 165 186 159
144 40 28 23 31
145 19 21 11 22
146 81 91 79 101
147 91 50 81 72
148 161 140 149 156
149 253 246 254 221
150 52 36 44 31
151 221 234 202 238
152 245 216 200 240
153 250 245 236 258
154 2 4 1 3
155 260 257 261 239
156 261 222 237 239
157 202 234 209 238
158 43 40 36 31
159 78 59 66 81
160 99 91 113 115
161 244 252 251 231
162 48 28 52 31
163 213 200 208 210
164 213 187 198 200
165 197 191 195 184
166 79 50 81 67
167 198 222 203 230
168 198 222 187 217
169 11 15 14 10
170 6 8 9 10
171 119 136 116 138
172 61 38 55 49
173 130 115 121 113
174 152 154 133 146
175 96 58 80 69
176 116 98 97 107
177 197 208 195 191
178 124 118 110 114
179 68 75 51 73
180 236 255 250 258
181 73 50 62 48
182 70 78 85 94
183 32 34 27 29
184 154 146 152 153
185 80 58 95 76
186 241 246 253 221
187 252 241 253 221
188 241 207 246 221
189 172 175 188 181
190 188 175 189 181
191 53 41 48 31
192 11 10 8 7
193 209 234 202 194
194 186 187 198 222
195 209 202 215 194
196 215 210 209 194
197 134 155 142 151
198 195 208 197 200
199 59 67 50 46
200 32 51 58 47
201 74 69 58 47
202 141 157 158 149
203 70 59 78 81
204 70 94 59 81
205 78 94 70 81
206 92 82 83 20
207 51 47 32 49
208 255 217 258 236
209 241 202 207 221
210 94 81 101 50
211 18 8 37 7
212 74 58 75 51
213 34 31 29 49
214 130 151 134 142
215 198 213 203 217
216 203 222 198 217
217 158 141 162 160
218 77 69 65 55
219 29 31 53 49
220 34 29 32 49
221 60 62 67 46
222 141 136 119 138
223 222 217 203 230
224 195 184 191 183
225 198 186 180 187
226 74 75 80 63
227 246 207 254 221
228 67 62 50 46
229 96 74 77 69
230 11 19 14 21
231 198 187 213 217
232 53 48 42 51
233 96 80 74 69
234 215 202 209 221
235 35 37 18 22
236 18 21 35 22
237 64 41 42 37
238 195 191 177 183
239 8 10 5 7
240 91 99 79 101
241 80 105 58 96
242 51 29 53 49
243 244 238 252 231
244 251 247 244 231
245 11 8 15 7
246 75 73 53 51
247 245 217 236 222
248 162 159 143 165
249 65 69 74 55
250 14 21 23 16
251 18 15 11 8
252 79 91 72 89
253 12 15 14 16
254 210 184 195 183
255 36 34 45 31
256 74 61 65 49
257 25 34 19 29
258 50 91 81 101
259 37 20 35 7
260 14 15 12 10
261 209 221 202 238
262 209 210 215 238
263 252 234 221 238
264 232 227 224 212
265 15 8 18 7
266 11 17 19 22
267 18 17 11 22
268 226 228 209 238
269 124 135 118 114
270 106 95 93 98
271 228 210 233 208
272 11 21 14 15
273 198 239 222 230
274 81 50 59 67
275 141 156 140 145
276 100 119 117 123
277 18 21 11 15
278 226 234 209 194
279 195 210 200 184
280 22 29 19 31
281 187 200 213 184
282 200 210 213 184
283 133 136 153 146
284 107 110 116 119
285 11 9 18 8
286 73 67 79 62
287 176 185 194 183
288 157 178 166 168
289 33 39 30 46
290 252 215 251 231
291 18 37 35 7
292 243 229 247 249
293 79 73 50 67
294 38 32 47 49
295 91 81 79 72
296 63 57 61 49
297 9 8 11 10
298 61 45 34 49
299 5 8 6 10
300 27 34 25 29
301 53 31 45 49
302 71 86 77 69
303 77 86 96 69
304 20 8 4 7
305 37 8 20 7
306 15 10 11 7
307 74 65 77 69
308 220 240 242 245
309 38 27 32 34
310 35 15 18 7
311 185 202 221 182
312 225 208 233 223
313 218 212 227 192
314 52 44 53 31
315 43 36 52 31
316 209 210 228 195
317 36 40 23 31
318 22 41 42 31
319 44 36 45 31
320 41 28 48 31
321 21 22 19 31
322 53 48 52 31
323 19 29 34 31
324 52 40 43 31
325 210 228 233 238
326 116 132 119 124
327 207 205 221 182
328 254 221 207 205
329 254 246 256 205
330 254 207 246 205
331 182 185 173 205
332 252 221 215 231
333 252 238 221 231
334 221 238 215 231
335 112 97 110 107
336 4 8 3 7
337 2 3 5 7
338 5 3 6 7
339 3 8 6 7
340 6 8 5 7
341 68 88 87 84
342 88 68 51 42
343 110 131 109 122
344 261 259 222 239
345 261 257 259 239
346 242 245 248 230
347 220 245 242 230
348 30 24 33 28
349 23 40 33 28
350 38 34 32 49
351 53 57 63 49
352 55 74 65 49
353 65 61 55 49
354 24 23 33 28
355 24 21 23 28
356 110 107 116 112
357 156 153 136 157
358 87 73 75 68
359 194 210 185 215
360 132 111 131 110
361 189 206 211 193
362 110 116 132 112
363 76 93 95 98
364 100 116 117 119
365 155 134 142 147
366 160 141 143 148
367 179 158 170 169
368 69 47 74 55
369 118 140 132 128
370 197 216 208 223
371 210 209 228 238
372 177 176 183 171
373 158 177 162 166
374 23 21 19 31
375 154 152 133 144
376 188 206 189 193
377 166 174 153 168
378 92 84 83 82
379 158 170 169 162
380 203 245 230 217
381 178 190 188 193
382 117 100 95 106
383 113 114 99 108
384 118 119 132 124
385 221 202 207 182
386 75 98 87 76
387 102 110 109 111
388 128 136 132 119
389 216 235 245 243
390 105 98 95 100
391 60 40 56 46
392 116 93 98 106
393 245 203 230 220
394 90 114 97 104
395 204 191 197 193
396 21 28 41 31
397 42 48 68 51
398 60 67 66 46
399 119 118 132 128
400 42 88 68 64
401 119 117 139 127
402 54 46 39 60
403 182 185 163 173
404 245 236 217 213
405 138 119 139 127
406 185 182 163 171
407 140 134 135 147
408 93 110 88 112
409 119 137 117 123
410 97 110 114 103
411 185 182 194 202
412 141 119 123 137
413 157 178 158 166
414 163 173 151 155
415 223 216 233 235
416 188 214 206 193
417 217 258 236 222
418 221 202 185 215
419 247 210 229 244
420 118 132 135 124
421 135 156 140 147
422 142 134 121 129
423 134 140 135 129
424 116 117 119 127
425 161 177 156 166
426 84 87 90 88
427 166 156 158 157
428 33 40 60 46
429 143 160 139 159
430 110 124 119 118
431 68 87 51 75
432 133 152 132 144
433 233 213 229 235
434 146 153 154 157
435 75 98 76 80
436 247 210 244 231
437 178 192 197 193
438 41 84 64 68
439 98 116 119 107
440 116 97 112 107
441 46 54 39 59
442 90 89 91 97
443 257 222 230 258
444 121 135 118 129
445 190 191 204 193
446 162 165 169 160
447 84 64 88 83
448 213 235 216 243
449 229 213 243 235
450 99 114 97 108
451 73 90 87 97
452 243 249 236 213
453 84 82 64 83
454 158 138 141 148
455 56 40 43 46
456 259 239 257 222
457 136 133 153 132
458 74 47 58 49
459 52 62 56 46
460 141 160 143 162
461 244 210 233 238
462 166 178 174 168
463 119 107 110 118
464 88 97 103 93
465 140 118 132 135
466 125 132 131 133
467 203 213 245 217
468 100 117 120 123
469 225 191 208 223
470 161 155 176 182
471 143 160 159 162
472 76 87 93 98
473 179 183 184 170
474 116 98 100 106
475 88 110 84 83
476 110 93 88 103
477 99 104 91 97
478 111 132 131 125
479 232 197 224 216
480 114 99 97 104
481 109 92 82 84
482 229 233 243 244
483 152 164 144 154
484 224 212 218 193
485 107 110 118 114
486 83 110 109 102
487 177 162 161 170
488 200 245 203 213
489 236 250 243 245
490 116 138 127 119
491 133 131 111 122
492 112 110 88 102
493 82 20 35 41
494 48 62 52 46
495 46 66 54 59
496 132 125 136 133
497 175 172 154 164
498 148 141 139 138
499 155 161 176 167
500 132 112 136 125
501 75 76 58 80
502 223 214 204 193
503 141 145 136 138
504 122 110 111 109
505 141 158 162 149
506 169 179 184 170
507 223 191 197 204
508 243 233 229 235
509 114 113 99 104
510 119 139 137 141
511 124 110 119 116
512 109 83 111 92
513 160 143 139 148
514 249 213 243 229
515 21 41 22 31
516 90 84 68 87
517 121 134 135 129
518 89 73 72 79
519 66 67 59 46
520 110 88 84 103
521 132 145 140 135
522 236 258 245 222
523 145 141 136 140
524 110 83 109 84
525 161 183 177 170
526 197 224 223 193
527 157 168 153 154
528 50 62 48 46
529 225 191 223 204
530 158 177 178 170
531 144 132 133 131
532 80 105 100 98
533 41 84 82 64
534 149 158 162 161
535 82 37 41 64
536 160 165 180 186
537 240 200 245 220
538 73 72 90 89
539 197 191 178 193
540 177 158 178 166
541 185 194 195 210
542 140 156 155 147
543 216 240 235 232
544 205 185 221 182
545 182 185 194 176
546 89 97 99 91
547 140 129 134 142
548 72 73 48 50
549 84 103 88 90
550 29 42 53 31
551 208 200 213 233
552 122 133 131 144
553 41 68 42 48
554 90 114 103 97
555 103 88 90 97
556 121 134 113 126
557 64 41 68 42
558 232 197 212 224
559 145 132 140 136
560 172 153 154 152
561 165 180 186 187
562 19 36 23 31
563 112 132 110 111
564 128 136 140 132
565 204 223 219 214
566 172 175 154 168
567 168 175 174 172
568 168 153 166 157
569 172 181 164 175
570 245 222 230 217
571 200 213 216 245
572 131 111 122 110
573 157 141 158 138
574 247 229 243 244
575 74 51 75 49
576 110 97 114 107
577 162 184 169 165
578 121 108 114 113
579 257 230 248 258
580 229 233 244 210
581 134 142 121 130
582 100 120 95 105
583 257 259 222 258
584 239 257 222 230
585 37 83 82 20
586 121 113 99 108
587 121 135 114 118
588 117 119 139 137
589 23 28 21 31
590 116 110 132 124
591 98 116 100 119
592 111 112 132 125
593 133 153 152 146
594 166 178 177 174
595 211 214 218 193
596 211 192 189 193
597 194 177 176 183
598 109 83 92 84
599 121 114 126 113
600 95 80 98 105
601 245 213 216 243
602 223 204 197 193
603 58 51 74 49
604 93 87 97 98
605 118 97 107 114
606 28 40 52 31
607 179 170 178 177
608 178 175 174 168
609 156 177 161 167
610 157 153 136 146
611 108 121 114 118
612 161 176 177 171
613 222 245 230 258
614 183 170 179 177
615 141 123 143 137
616 135 156 145 140
617 156 136 138 157
618 245 243 236 213
619 197 212 224 193
620 90 73 87 68
621 131 133 111 125
622 223 191 208 197
623 113 121 99 115
624 143 137 159 139
625 51 93 76 87
626 87 90 88 97
627 179 158 178 170
628 72 79 50 81
629 135 121 114 126
630 177 158 162 170
631 83 109 111 102
632 206 214 211 193
633 68 88 84 64
634 165 160 180 169
635 30 28 33 46
636 176 185 183 171
637 230 245 248 258
638 153 172 154 168
639 132 116 119 136
640 216 223 197 224
641 155 140 142 150
642 158 166 161 156
643 118 97 114 108
644 182 163 155 173
645 136 156 138 145
646 155 163 142 151
647 95 98 106 100
648 140 142 134 147
649 156 167 161 155
650 149 158 161 156
651 174 153 168 172
652 136 128 140 141
653 56 62 60 46
654 88 51 87 93
655 162 169 158 160
656 83 37 82 64
657 212 192 218 193
658 60 39 33 46
659 42 29 22 31
660 218 192 211 193
661 153 136 132 145
662 183 195 185 194
663 159 162 160 165
664 152 132 144 131
665 89 90 91 72
666 190 214 188 193
667 172 154 164 152
668 163 155 142 150
669 134 121 113 130
670 188 175 178 193
671 75 63 74 49
672 158 141 160 148
673 161 183 171 177
674 208 216 233 223
675 155 161 140 150
676 87 51 75 76
677 112 116 132 136
678 80 95 98 76
679 185 202 194 215
680 184 165 180 169
681 162 184 170 169
682 218 214 224 193
683 141 148 139 143
684 178 191 190 193
685 134 121 135 126
686 204 214 190 193
687 43 40 52 46
688 58 47 51 49
689 37 82 41 20
690 43 52 56 46
691 68 88 51 87
692 250 249 236 243
693 175 192 178 193
694 91 99 113 104
695 137 117 123 120
696 73 50 72 79
697 102 112 110 111
698 165 184 180 187
699 158 156 149 157
700 76 75 58 51
701 87 97 88 93
702 177 195 183 194
703 224 214 223 193
704 224 223 235 216
705 155 182 161 163
706 91 97 104 90
707 42 29 53 51
708 171 176 185 182
EndElements

Dirichlet
181
188
189
190
192
193
196
197
199
200
201
203
206
211
212
214
216
218
220
224
227
232
EndDirichlet

Neumann
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
21
22
23
25
27
29
32
34
37
38
42
47
55
58
EndNeumann
