8.3 1000
350 100
1212 4131 63 40

Coordinates
223     -0.10257      0.24597      -9.5529
224      -1.2435      0.25998      -7.6474
225     -0.99716       1.3011      -8.2546
226     -0.58818      0.68282      -8.4189
227     -0.36016      0.44991      -8.6853
228     -0.95554      0.48712      -7.8726
229     -0.95608        1.161      -8.1443
230      -1.2999       2.2642      -9.0117
231         -1.5        2.598          -10
232            0            0          -10
233      -1.0666       1.6565       -8.409
234    -0.059477     0.065905      -9.3104
235      -1.2315      0.68282      -7.6466
236      -1.1799       2.2929      -9.2267
237     -0.81647       1.6254      -8.6575
238     -0.68295        1.299      -8.5265
239     -0.32272      0.72526      -8.7494
240       -1.143       1.1366      -7.8726
241      -1.2368        1.299      -7.8726
242     -0.49545      0.97425      -8.5265
243     -0.14929      0.47628      -8.9699
244      -1.6397      0.38319      -7.2655
245      -1.3889        2.598      -9.6296
246      -2.1111            0       -7.037
247     -0.91011       1.0128      -7.9484
248         -1.2       1.6254      -8.0641
249     -0.76804      0.48712      -7.8726
250      0.11111            0      -9.6296
251      -1.3226      0.97425      -7.5336
252     -0.36805      0.43706      -8.3415
253     -0.67988       1.1366      -8.2038
254     -0.58613      0.97425      -8.2038
255     -0.67429      0.32475      -7.8726
256     0.035242      0.24118      -9.1089
257      -1.4905      0.72526      -7.2946
258     -0.83619       1.3379      -8.0776
259     -0.80385       0.7642      -7.8097
260      -1.1626       1.9517      -8.2535
261     -0.40993      0.24006      -8.1324
262      -1.2778        2.598      -9.2593
263     0.029767     0.070406      -8.9523
264       -1.183       2.2632      -8.6213
265     -0.49052      0.68282      -8.0934
266     -0.94759      0.32475      -7.5336
267     -0.27991      0.77853      -8.4358
268      -1.1351      0.97425      -7.5336
269     -0.96327         1.65      -8.0708
270     -0.72098       1.6254      -8.3392
271      -1.6051      0.12704      -7.0619
272      -1.0302       2.2723      -8.7475
273      -1.6578      0.47628      -7.0538
274      -1.2097      0.24006      -7.2663
275     -0.58613        1.299      -8.2038
276     -0.85516       1.9517      -8.4724
277     -0.14495      0.15537      -8.3901
278      -1.2911      0.43007       -7.215
279      -1.8357      0.24899      -6.9178
280     -0.85384      0.48712      -7.5336
281      0.22222            0      -9.2593
282     -0.39863      0.97425      -8.2038
283      -1.1193      0.66491      -7.3143
284      -1.0413       1.1366      -7.5336
285      -1.1351        1.299      -7.5336
286    -0.048669      0.52522      -8.4775
287      -1.1667        2.598      -8.8889
288      -1.0995       1.6254      -7.7291
289     0.099359     0.076418      -8.6393
290       0.1484      0.24854      -8.7081
291     -0.58054       1.1366      -7.8726
292      -1.0864       2.2716      -8.3074
293      -1.4404      0.28827       -6.969
294     -0.66634      0.48712      -7.5336
295     -0.48679      0.97425      -7.8726
296    -0.036545      0.38622      -8.2964
297      -1.0643       1.9343      -7.9091
298      -1.2187      0.97425      -7.1874
299     -0.57259      0.32475      -7.5336
300           -2            0      -6.6667
301      -0.1934      0.48641      -7.9991
302     -0.74633       1.3604      -7.7181
303     -0.30941      0.24006      -7.7973
304     -0.15237       0.7423      -8.1269
305     -0.91356       2.2716      -8.3593
306      -0.6229       1.6254      -8.0123
307     -0.39039      0.68282      -7.7596
308     -0.72337       1.0972       -7.562
309      0.33333            0      -8.8889
310      -0.7388       1.9323      -8.1032
311      -1.3856      0.72526       -6.945
312     -0.71503      0.83227      -7.4355
313     -0.79662       1.1744      -7.4951
314     -0.48679        1.299      -7.8726
315     -0.84371      0.32475      -7.1874
316    -0.049215      0.15959       -8.014
317      -1.0556        2.598      -8.5185
318      -1.0312      0.97425      -7.1874
319     -0.29929      0.97425      -7.8726
320     -0.81841       1.8026      -7.7818
321      -1.0224       1.5507      -7.4004
322      -1.1048      0.24006      -6.9167
323     -0.74996      0.48712      -7.1874
324      -1.5403      0.48265      -6.6826
325     -0.93746       1.1366      -7.1874
326      -1.0312        1.299      -7.1874
327      0.21956      0.07751      -8.2239
328     -0.69689       1.0438       -7.326
329      -1.0231      0.68282      -6.9521
330     -0.47884       1.1366      -7.5336
331     -0.70587       1.3155      -7.3912
332      0.28019      0.24899      -8.2674
333     -0.38509      0.97425      -7.5336
334     -0.50695       1.5486      -7.6997
335     -0.28441      0.25943      -7.4531
336      0.44444            0      -8.5185
337      0.14093      0.47628      -8.0026
338     -0.56246      0.48712      -7.1874
339      -1.3514      0.15753      -6.6268
340      -1.1539      0.48883      -6.7589
341    -0.028626      0.72526      -7.7691
342     -0.94444        2.598      -8.1481
343     -0.46871      0.32475      -7.1874
344     -0.28796      0.68282      -7.4182
345      -1.1129      0.97425      -6.8345
346      -1.6967       0.2389      -6.4219
347      0.10354      0.44211      -7.8199
348     -0.92647       1.8865      -7.4036
349     -0.75543       2.2379      -7.8646
350     -0.38509        1.299      -7.5336
351     -0.65217      0.77856      -7.0697
352     -0.91083       2.2454      -7.6968
353      0.03043      0.16752      -7.6418
354      -0.7154       1.7151      -7.4072
355     -0.19759      0.97425      -7.5336
356     -0.58676       1.8795      -7.6472
357      -1.8889            0      -6.2963
358      -1.2789      0.72526      -6.5892
359     -0.73785      0.32475      -6.8345
360     -0.92535      0.97425      -6.8345
361      -1.5999     0.074623      -6.3384
362      0.31164     0.079156      -7.8948
363      -1.2371      0.47375      -6.4824
364     0.043534      0.51388      -7.5104
365      -0.6441      0.48712      -6.8345
366     -0.89184       1.6254      -7.0369
367     -0.99807      0.24006      -6.5609
368       0.3913      0.24899       -7.897
369     -0.92535        1.299      -6.8345
370      -0.8316       1.1366      -6.8345
371      0.55556            0      -8.1481
372     -0.37496       1.1366      -7.1874
373     -0.42134       1.6011      -7.3638
374     -0.28121      0.97425      -7.1874
375      -1.4207       0.4928      -6.3162
376     -0.83333        2.598      -7.7778
377      0.24348       0.4865      -7.6279
378     0.074164      0.72526      -7.4264
379    -0.037585      0.21701      -7.2017
380      -0.4566      0.48712      -6.8345
381     -0.59035      0.82731      -6.7952
382      -0.5527       1.3318      -6.9965
383      -1.1448      0.44512      -6.3658
384     -0.18342      0.68282      -7.0697
385     -0.28121        1.299      -7.1874
386     -0.36285      0.32475      -6.8345
387      -1.2278      0.16099      -6.2616
388      0.17604      0.26147       -7.355
389    -0.093709      0.97425      -7.1874
390      -1.0052      0.97425      -6.4758
391     -0.10938      0.38655      -7.0192
392     -0.89408      0.70779      -6.4689
393     0.060261      0.50296      -7.1893
394       -1.581      0.24675      -6.0616
395      0.39378     0.087036      -7.5149
396     -0.60831       2.2597      -7.3533
397      0.26354      0.33664      -7.3348
398     -0.56128       1.6191      -6.9421
399     0.089245      0.30223      -7.1133
400      -0.7531       2.2716      -7.1963
401      -1.7778            0      -5.9259
402      -1.1705      0.72526      -6.2279
403     -0.81773      0.97425      -6.4758
404     -0.63023      0.32475      -6.4758
405      0.66667            0      -7.7778
406      -1.4813     0.077295       -5.979
407     -0.45359       1.9517      -7.1338
408      -0.7851       1.6254      -6.6811
409     -0.75203       1.9517      -6.8849
410     -0.72222        2.598      -7.4074
411     -0.53648      0.48712      -6.4758
412      0.51591      0.24716      -7.4875
413      -1.1212      0.46611      -6.1258
414      -0.2691       1.1366      -6.8345
415      -0.1452      0.57404      -6.7882
416     -0.49983      0.83937      -6.5541
417     -0.81773        1.299      -6.4758
418     -0.72398       1.1366      -6.4758
419      0.33701      0.50475      -7.2576
420     -0.31472       1.6254       -6.985
421     -0.17535      0.97425      -6.8345
422     -0.88968      0.24006      -6.1997
423      0.17903      0.72526      -7.0769
424     0.086105      0.43637      -6.9046
425      -1.3059      0.49857      -5.9521
426     -0.44625       1.3318      -6.6416
427    0.0049864      0.24006      -6.7493
428     -0.34898      0.48712      -6.4758
429     -0.17535        1.299      -6.8345
430     -0.80548      0.60779      -6.1667
431      0.01215      0.97425      -6.8345
432      -1.0313       0.4462       -6.002
433     -0.25523      0.32475      -6.4758
434      -1.1109      0.16295      -5.8982
435     -0.89608      0.97425      -6.1119
436      0.42368      0.11555      -7.0311
437     -0.64199       2.2716      -6.8259
438      -1.4707      0.24981      -5.7037
439     -0.48713       2.2781      -6.9316
440     -0.03416      0.65346      -6.5774
441      0.77778            0      -7.4074
442     -0.43212       1.6544      -6.5847
443     -0.43866       0.9983      -6.3109
444     -0.34779       1.9517      -6.7812
445     -0.61111        2.598       -7.037
446     -0.70858      0.97425      -6.1119
447      0.60939      0.26238      -7.1271
448     -0.52108      0.32475      -6.1119
449      -1.0607      0.72526       -5.862
450     -0.64169       1.9455      -6.5111
451      -1.6667            0      -5.5556
452     -0.67672       1.6254      -6.3198
453      0.43366      0.51746      -6.8947
454     -0.35371      0.81152      -6.2449
455     -0.16148       1.1366      -6.4758
456     -0.20798       1.6254      -6.6292
457      -1.3698     0.078334      -5.6214
458    -0.067731      0.97425      -6.4758
459     -0.42733      0.48712      -6.1119
460     -0.70858        1.299      -6.1119
461      0.28577      0.72526      -6.7211
462     -0.61483       1.1366      -6.1119
463      -0.7799      0.24006      -5.8337
464      0.37164      0.15698      -6.6463
465     -0.33813       1.3318      -6.2812
466    -0.067731        1.299      -6.4758
467      0.11337      0.24006      -6.3881
468     -0.69747      0.68282      -5.8666
469      -1.1962      0.49902      -5.5881
470     -0.23983      0.48712      -6.1119
471     0.030561      0.51991      -6.3065
472      0.11977      0.97425      -6.4758
473     -0.14608      0.32475      -6.1119
474      0.63042     0.084692      -6.7576
475     -0.53088       2.2716      -6.4556
476     -0.43241      0.92808      -5.9466
477     -0.37326       2.2708       -6.559
478      0.88889            0       -7.037
479      0.34804      0.50976       -6.467
480      -1.0011       0.1631      -5.5341
481     -0.78566      0.97425      -5.7439
482      -1.3731      0.24857      -5.3743
483         -0.5        2.598      -6.6667
484     -0.32316       1.6513      -6.2185
485      0.70656      0.27051      -6.7771
486     -0.23414       1.9455      -6.4083
487      0.13003      0.68282      -6.2332
488     -0.53297       1.9363      -6.1398
489     -0.86965      0.38699      -5.5194
490      0.53702      0.52148      -6.5372
491     -0.59816      0.97425      -5.7439
492     -0.41066      0.32475      -5.7439
493     -0.56693       1.6254      -5.9538
494    -0.099596       1.6254      -6.2679
495    -0.052334       1.1366      -6.1119
496     -0.92058      0.75842      -5.5013
497      -1.5556            0      -5.1852
498      0.39415      0.72526      -6.3598
499     0.041416      0.97425      -6.1119
500     -0.22872      0.77856      -5.8666
501     -0.31691      0.48712      -5.7439
502     -0.59816        1.299      -5.7439
503     -0.50441       1.1366      -5.7439
504     0.036337       0.5333      -5.9466
505      0.47395      0.15937      -6.2732
506     0.041416        1.299      -6.1119
507      -1.1079      0.49606      -5.2842
508      0.28337      0.49082      -6.1148
509     -0.22855       1.3318       -5.916
510     -0.62724      0.25134      -5.4768
511      0.22315      0.24006      -6.0221
512      -1.2266     0.081371      -5.1849
513      0.22892      0.97425      -6.1119
514     -0.58637      0.68282      -5.4962
515     -0.12941      0.48712      -5.7439
516     -0.03566      0.32475      -5.7439
517      0.74153     0.084692      -6.3873
518            1            0      -6.6667
519     -0.23176       1.6415      -5.9044
520     -0.91384       0.1621      -5.2299
521     -0.31668      0.90041      -5.6264
522     -0.41977       2.2716      -6.0852
523     -0.38889        2.598      -6.2963
524      0.81046      0.27096      -6.4294
525      -1.2802      0.24899      -5.0659
526      -0.2469       2.2716       -6.137
527     -0.12055       1.9363      -6.0386
528     -0.67422      0.97425      -5.3724
529     -0.77469      0.48212      -5.2381
530      0.64651      0.51838      -6.1822
531      -0.4237       1.9319      -5.7713
532      0.01019       1.6254       -5.902
533      -0.4634       1.5952      -5.5797
534      0.45048      0.78441      -5.9823
535     -0.48672      0.97425      -5.3724
536      0.05809       1.1366      -5.7439
537     -0.29922      0.32475      -5.3724
538     -0.83758      0.72892        -5.13
539      0.15184      0.97425      -5.7439
540     -0.21709       1.3318      -5.5695
541     -0.11762      0.77856      -5.4962
542      -1.4444            0      -4.8148
543     -0.48672        1.299      -5.3724
544     -0.21243       1.5952      -5.6278
545     -0.20547      0.48712      -5.3724
546     -0.39297       1.1366      -5.3724
547      0.58011      0.16053      -5.9037
548      0.15184        1.299      -5.7439
549      0.49976      0.45147      -5.8226
550      0.30567      0.24788      -5.6417
551     -0.55541       0.2413      -5.1021
552      -1.0119      0.47931      -4.9103
553      0.33934      0.97425      -5.7439
554      0.31389      0.68297      -5.6418
555    -0.017968      0.48712      -5.3724
556       1.1111            0      -6.2963
557      0.85264     0.084692      -6.0169
558     -0.27778        2.598      -5.9259
559     -0.30866       2.2716      -5.7148
560     -0.51469      0.68696      -5.0679
561     0.075782      0.32475      -5.3724
562      0.92116      0.27244      -6.0556
563     -0.18692      0.81168      -5.2405
564     -0.13578       2.2716      -5.7667
565     -0.58122      0.55888      -4.9793
566   -0.0089156       1.9319      -5.6707
567      -1.1691      0.24899      -4.6956
568      -1.0749     0.084692      -4.7238
569     -0.32532       1.9332      -5.4447
570     -0.56203      0.97425      -4.9984
571      0.79078      0.48175      -5.8188
572     -0.73052      0.37646       -4.815
573      0.12969       1.5952      -5.5326
574     -0.10515      0.94146      -5.1964
575      0.60545      0.72855      -5.6449
576     -0.20929        1.346      -5.2093
577     -0.34675       1.6199      -5.2147
578      0.16953       1.1366      -5.3724
579     -0.37453      0.97425      -4.9984
580      0.26328      0.97425      -5.3724
581      0.05846      0.74017      -5.1909
582     -0.18703      0.32475      -4.9984
583      0.50123      0.45686       -5.464
584     -0.74288      0.71043       -4.755
585      0.67944      0.16017      -5.5774
586       0.3038      0.58887      -5.2818
587     -0.37453        1.299      -4.9984
588      -1.3333            0      -4.4444
589     -0.28078       1.1366      -4.9984
590    -0.093279      0.48712      -4.9984
591      0.26328        1.299      -5.3724
592     -0.10117       1.6474      -5.2227
593      0.43956      0.24146      -5.2818
594      0.45078      0.97425      -5.3724
595     -0.90362      0.47772      -4.5444
596       1.2222            0      -5.9259
597     -0.16667        2.598      -5.5556
598     -0.43854      0.24149      -4.7151
599      0.96375     0.084692      -5.6465
600     -0.19755       2.2716      -5.3444
601     0.097648       1.3463      -5.1608
602     0.094221      0.48712      -4.9984
603     -0.37369      0.61662      -4.7441
604     0.088729       1.9332      -5.3439
605    -0.024673       2.2716      -5.3963
606        1.058      0.24899      -5.6748
607      0.18797      0.32475      -4.9984
608      0.47127      0.76251      -5.2248
609    0.0066103      0.77856      -4.8738
610       -1.058      0.24899      -4.3252
611     -0.96375     0.084692      -4.3535
612      0.90255      0.47965       -5.453
613     -0.44986      0.97425      -4.6245
614     -0.55337      0.53167      -4.5116
615     -0.19367       1.9562       -5.028
616      0.23325       1.6199      -5.1637
617      -0.6782      0.16024      -4.4194
618      0.63134      0.48626      -5.1729
619     -0.23235       1.6198      -4.8333
620      0.28172       1.1366      -4.9984
621      0.74231      0.71229      -5.2409
622     -0.26236      0.97425      -4.6245
623      0.37547      0.97425      -4.9984
624   -0.0050487       1.6235       -4.916
625     -0.07486      0.32475      -4.6245
626     -0.26236        1.299      -4.6245
627      0.37547        1.299      -4.9984
628     -0.60447      0.72855      -4.3518
629     -0.16861       1.1366      -4.6245
630      0.01889      0.48712      -4.6245
631      -1.2222            0      -4.0741
632      0.93967      0.12182      -5.2267
633      0.10608       1.3318      -4.8005
634       1.3333            0      -5.5556
635    -0.055556        2.598      -5.1852
636      0.56297      0.97425      -4.9984
637      0.55629      0.24132      -4.8947
638      0.47536      0.68282      -4.8738
639    -0.086438       2.2716      -4.9741
640     -0.79161      0.48036      -4.1795
641      0.15135      0.82731      -4.6682
642      -0.3044      0.24798      -4.3555
643      0.19467       1.9562      -4.9687
644      0.20639      0.48712      -4.6245
645     0.086438       2.2716      -5.0259
646       1.1691      0.24899      -5.3044
647      0.30014      0.32475      -4.6245
648     -0.20751      0.62911      -4.3584
649     0.075146       1.8515      -4.7779
650        1.011      0.48134      -5.0862
651     -0.41461      0.51274      -4.1893
652     -0.57906      0.16059      -4.0937
653    -0.087813        1.933      -4.6528
654     -0.85264     0.084692      -3.9831
655       0.3477       1.6198      -4.7823
656     -0.33845      0.97425      -4.2532
657     -0.92004      0.27293      -3.9423
658      0.71655      0.47962       -4.767
659     -0.12891       1.5948      -4.4644
660      0.83848      0.72897      -4.8668
661      0.39389       1.1366      -4.6245
662      0.48764      0.97425      -4.6245
663     -0.15095      0.97425      -4.2532
664      0.11869       1.3318      -4.4502
665     0.036554      0.32475      -4.2532
666      0.14982       1.6344      -4.5256
667      0.21911      0.79133      -4.3669
668      0.91456      0.16219      -4.7665
669      0.48764        1.299      -4.6245
670     -0.15095        1.299      -4.2532
671       1.4444            0      -5.1852
672     -0.44906        0.785      -4.0148
673     0.055556        2.598      -4.8148
674    -0.057196       1.1366      -4.2532
675       0.1303      0.48712      -4.2532
676      -1.1111            0      -3.7037
677      0.62763      0.25148        -4.52
678      0.67514      0.97425      -4.6245
679     0.024673       2.2716      -4.6037
680        1.186     0.084692      -4.9058
681      0.58728      0.68282      -4.5007
682      0.19755       2.2716      -4.6556
683       1.2802      0.24899      -4.9341
684     -0.64541      0.51882      -3.8155
685     -0.22228      0.24006       -3.975
686     0.083509       1.6085      -4.3363
687       0.3178      0.48712      -4.2532
688      0.32638        1.933       -4.552
689     -0.13985      0.68282      -4.0078
690      0.41155      0.32475      -4.2532
691    0.0096445       1.9316      -4.3266
692       1.1087      0.49633      -4.7122
693       0.2371        1.034      -4.1763
694      0.87028      0.38731      -4.4774
695      0.46439       1.5948      -4.4174
696       -0.473      0.15942      -3.7243
697     -0.22806      0.97425      -3.8852
698     -0.80939      0.27139      -3.5685
699      0.92112      0.75883      -4.4956
700   -0.0093139       1.6254      -4.0951
701       0.5053       1.1366      -4.2532
702     -0.73967     0.080966      -3.5563
703       1.0015       0.1632      -4.4632
704      0.25692      0.80791      -4.0446
705      0.20921       1.3734      -4.1184
706      0.59905      0.97425      -4.2532
707     -0.31965      0.39115      -3.6995
708    -0.040558      0.97425      -3.8852
709      0.14694      0.32475      -3.8852
710     -0.58056      0.32612      -3.5473
711       1.5556            0      -4.8148
712      0.16667        2.598      -4.4444
713      0.59905        1.299      -4.2532
714     -0.39332      0.72526      -3.6374
715    -0.040558        1.299      -3.8852
716     0.053192       1.1366      -3.8852
717       1.3738      0.24885      -4.6225
718      0.24069      0.48712      -3.8852
719      0.13578       2.2716      -4.2333
720      0.78655      0.97425      -4.2532
721      0.78077      0.24006      -4.1634
722           -1            0      -3.3333
723      0.69835      0.68282      -4.1305
724      0.30866       2.2716      -4.2852
725      0.42457       1.9316      -4.2261
726     -0.53598      0.52191      -3.4607
727       1.1968       0.4993      -4.4092
728     -0.11253      0.24006      -3.6091
729      0.42819      0.48712      -3.8852
730    -0.030323      0.68282      -3.6427
731      0.52194      0.32475      -3.8852
732      0.12128       1.9361      -3.9588
733      0.26485       1.7032      -3.9423
734       1.3702     0.078425       -4.376
735      0.56781       1.6254      -4.0432
736      0.36066      0.99571      -3.7851
737     -0.37082        0.157      -3.3511
738     -0.11896      0.97425      -3.5215
739     -0.63042     0.084692      -3.2424
740      -0.7056       0.2709       -3.221
741       1.0616      0.72526      -4.1351
742      0.10043       1.6254      -3.7293
743      0.32253       1.3318      -3.7708
744       1.1113      0.16303      -4.0993
745      0.61569       1.1366      -3.8852
746      0.36658      0.80791      -3.6791
747      0.70944      0.97425      -3.8852
748     -0.21264      0.39082      -3.3417
749     0.068544      0.97425      -3.5215
750      0.27778        2.598      -4.0741
751       1.4712      0.25008      -4.2938
752       1.6667            0      -4.4444
753      0.25604      0.32475      -3.5215
754      0.70944        1.299      -3.8852
755       0.9745      0.45227      -3.9217
756      0.37704       1.6474      -3.7635
757      0.45938       1.1359      -3.6934
758     0.068544        1.299      -3.5215
759     -0.28498      0.72526      -3.2763
760      0.16229       1.1366      -3.5215
761       0.2469       2.2716       -3.863
762      0.34979      0.48712      -3.5215
763      0.89694      0.97425      -3.8852
764      0.89052      0.24006      -3.7976
765      0.80831      0.68282       -3.764
766      0.41977       2.2716      -3.9148
767      0.53379       1.9361      -3.8576
